name	type	source	detector	wavelength_nominal	units
S09-D17-850.0	NIRSCWAMPLITUDE	S09	D17	850.0	dimensionless
S09-D18-735.0	NIRSCWAMPLITUDE	S09	D18	735.0	dimensionless
S09-D18-850.0	NIRSCWAMPLITUDE	S09	D18	850.0	dimensionless
S09-D19-735.0	NIRSCWAMPLITUDE	S09	D19	735.0	dimensionless
S09-D19-850.0	NIRSCWAMPLITUDE	S09	D19	850.0	dimensionless
S09-D20-735.0	NIRSCWAMPLITUDE	S09	D20	735.0	dimensionless
S09-D20-850.0	NIRSCWAMPLITUDE	S09	D20	850.0	dimensionless
S09-D21-735.0	NIRSCWAMPLITUDE	S09	D21	735.0	dimensionless
S09-D21-850.0	NIRSCWAMPLITUDE	S09	D21	850.0	dimensionless
S09-D22-735.0	NIRSCWAMPLITUDE	S09	D22	735.0	dimensionless
S09-D22-850.0	NIRSCWAMPLITUDE	S09	D22	850.0	dimensionless
S09-D23-735.0	NIRSCWAMPLITUDE	S09	D23	735.0	dimensionless
S09-D23-850.0	NIRSCWAMPLITUDE	S09	D23	850.0	dimensionless
S09-D24-735.0	NIRSCWAMPLITUDE	S09	D24	735.0	dimensionless
S09-D24-850.0	NIRSCWAMPLITUDE	S09	D24	850.0	dimensionless
S09-D25-735.0	NIRSCWAMPLITUDE	S09	D25	735.0	dimensionless
S09-D25-850.0	NIRSCWAMPLITUDE	S09	D25	850.0	dimensionless
S09-D26-735.0	NIRSCWAMPLITUDE	S09	D26	735.0	dimensionless
S09-D26-850.0	NIRSCWAMPLITUDE	S09	D26	850.0	dimensionless
S09-D27-735.0	NIRSCWAMPLITUDE	S09	D27	735.0	dimensionless
S09-D27-850.0	NIRSCWAMPLITUDE	S09	D27	850.0	dimensionless
S09-D28-735.0	NIRSCWAMPLITUDE	S09	D28	735.0	dimensionless
S09-D28-850.0	NIRSCWAMPLITUDE	S09	D28	850.0	dimensionless
S09-D29-735.0	NIRSCWAMPLITUDE	S09	D29	735.0	dimensionless
S09-D29-850.0	NIRSCWAMPLITUDE	S09	D29	850.0	dimensionless
S09-D30-735.0	NIRSCWAMPLITUDE	S09	D30	735.0	dimensionless
S09-D30-850.0	NIRSCWAMPLITUDE	S09	D30	850.0	dimensionless
S09-D31-735.0	NIRSCWAMPLITUDE	S09	D31	735.0	dimensionless
S09-D31-850.0	NIRSCWAMPLITUDE	S09	D31	850.0	dimensionless
S09-D32-735.0	NIRSCWAMPLITUDE	S09	D32	735.0	dimensionless
S09-D32-850.0	NIRSCWAMPLITUDE	S09	D32	850.0	dimensionless
S09-D33-735.0	NIRSCWAMPLITUDE	S09	D33	735.0	dimensionless
S09-D33-850.0	NIRSCWAMPLITUDE	S09	D33	850.0	dimensionless
S09-D34-735.0	NIRSCWAMPLITUDE	S09	D34	735.0	dimensionless
S09-D34-850.0	NIRSCWAMPLITUDE	S09	D34	850.0	dimensionless
S09-D35-735.0	NIRSCWAMPLITUDE	S09	D35	735.0	dimensionless
S09-D35-850.0	NIRSCWAMPLITUDE	S09	D35	850.0	dimensionless
S09-D36-735.0	NIRSCWAMPLITUDE	S09	D36	735.0	dimensionless
S09-D36-850.0	NIRSCWAMPLITUDE	S09	D36	850.0	dimensionless
S09-D37-735.0	NIRSCWAMPLITUDE	S09	D37	735.0	dimensionless
S09-D37-850.0	NIRSCWAMPLITUDE	S09	D37	850.0	dimensionless
S09-D38-735.0	NIRSCWAMPLITUDE	S09	D38	735.0	dimensionless
S09-D38-850.0	NIRSCWAMPLITUDE	S09	D38	850.0	dimensionless
S09-D39-735.0	NIRSCWAMPLITUDE	S09	D39	735.0	dimensionless
S09-D39-850.0	NIRSCWAMPLITUDE	S09	D39	850.0	dimensionless
S09-D40-735.0	NIRSCWAMPLITUDE	S09	D40	735.0	dimensionless
S09-D40-850.0	NIRSCWAMPLITUDE	S09	D40	850.0	dimensionless
S09-D41-735.0	NIRSCWAMPLITUDE	S09	D41	735.0	dimensionless
S09-D41-850.0	NIRSCWAMPLITUDE	S09	D41	850.0	dimensionless
S09-D42-735.0	NIRSCWAMPLITUDE	S09	D42	735.0	dimensionless
S09-D42-850.0	NIRSCWAMPLITUDE	S09	D42	850.0	dimensionless
S09-D43-735.0	NIRSCWAMPLITUDE	S09	D43	735.0	dimensionless
S09-D43-850.0	NIRSCWAMPLITUDE	S09	D43	850.0	dimensionless
S09-D44-735.0	NIRSCWAMPLITUDE	S09	D44	735.0	dimensionless
S09-D44-850.0	NIRSCWAMPLITUDE	S09	D44	850.0	dimensionless
S09-D45-735.0	NIRSCWAMPLITUDE	S09	D45	735.0	dimensionless
S09-D45-850.0	NIRSCWAMPLITUDE	S09	D45	850.0	dimensionless
S09-D46-735.0	NIRSCWAMPLITUDE	S09	D46	735.0	dimensionless
S09-D46-850.0	NIRSCWAMPLITUDE	S09	D46	850.0	dimensionless
S09-D47-735.0	NIRSCWAMPLITUDE	S09	D47	735.0	dimensionless
S09-D47-850.0	NIRSCWAMPLITUDE	S09	D47	850.0	dimensionless
S09-D48-735.0	NIRSCWAMPLITUDE	S09	D48	735.0	dimensionless
S09-D48-850.0	NIRSCWAMPLITUDE	S09	D48	850.0	dimensionless
S10-D01-735.0	NIRSCWAMPLITUDE	S10	D01	735.0	dimensionless
S10-D01-850.0	NIRSCWAMPLITUDE	S10	D01	850.0	dimensionless
S10-D02-735.0	NIRSCWAMPLITUDE	S10	D02	735.0	dimensionless
S10-D02-850.0	NIRSCWAMPLITUDE	S10	D02	850.0	dimensionless
S10-D03-735.0	NIRSCWAMPLITUDE	S10	D03	735.0	dimensionless
S10-D03-850.0	NIRSCWAMPLITUDE	S10	D03	850.0	dimensionless
S10-D04-735.0	NIRSCWAMPLITUDE	S10	D04	735.0	dimensionless
S10-D04-850.0	NIRSCWAMPLITUDE	S10	D04	850.0	dimensionless
S10-D05-735.0	NIRSCWAMPLITUDE	S10	D05	735.0	dimensionless
S10-D05-850.0	NIRSCWAMPLITUDE	S10	D05	850.0	dimensionless
S10-D06-735.0	NIRSCWAMPLITUDE	S10	D06	735.0	dimensionless
S10-D06-850.0	NIRSCWAMPLITUDE	S10	D06	850.0	dimensionless
S10-D07-735.0	NIRSCWAMPLITUDE	S10	D07	735.0	dimensionless
S10-D07-850.0	NIRSCWAMPLITUDE	S10	D07	850.0	dimensionless
S10-D08-735.0	NIRSCWAMPLITUDE	S10	D08	735.0	dimensionless
S10-D08-850.0	NIRSCWAMPLITUDE	S10	D08	850.0	dimensionless
S10-D09-735.0	NIRSCWAMPLITUDE	S10	D09	735.0	dimensionless
S10-D09-850.0	NIRSCWAMPLITUDE	S10	D09	850.0	dimensionless
S10-D10-735.0	NIRSCWAMPLITUDE	S10	D10	735.0	dimensionless
S10-D10-850.0	NIRSCWAMPLITUDE	S10	D10	850.0	dimensionless
S10-D11-735.0	NIRSCWAMPLITUDE	S10	D11	735.0	dimensionless
S10-D11-850.0	NIRSCWAMPLITUDE	S10	D11	850.0	dimensionless
S10-D12-735.0	NIRSCWAMPLITUDE	S10	D12	735.0	dimensionless
S10-D12-850.0	NIRSCWAMPLITUDE	S10	D12	850.0	dimensionless
S10-D13-735.0	NIRSCWAMPLITUDE	S10	D13	735.0	dimensionless
S10-D13-850.0	NIRSCWAMPLITUDE	S10	D13	850.0	dimensionless
S10-D14-735.0	NIRSCWAMPLITUDE	S10	D14	735.0	dimensionless
S10-D14-850.0	NIRSCWAMPLITUDE	S10	D14	850.0	dimensionless
S10-D15-735.0	NIRSCWAMPLITUDE	S10	D15	735.0	dimensionless
S10-D15-850.0	NIRSCWAMPLITUDE	S10	D15	850.0	dimensionless
S10-D16-735.0	NIRSCWAMPLITUDE	S10	D16	735.0	dimensionless
S10-D16-850.0	NIRSCWAMPLITUDE	S10	D16	850.0	dimensionless
S10-D17-735.0	NIRSCWAMPLITUDE	S10	D17	735.0	dimensionless
S10-D17-850.0	NIRSCWAMPLITUDE	S10	D17	850.0	dimensionless
S10-D18-735.0	NIRSCWAMPLITUDE	S10	D18	735.0	dimensionless
S10-D18-850.0	NIRSCWAMPLITUDE	S10	D18	850.0	dimensionless
S10-D19-735.0	NIRSCWAMPLITUDE	S10	D19	735.0	dimensionless
S10-D19-850.0	NIRSCWAMPLITUDE	S10	D19	850.0	dimensionless
S10-D20-735.0	NIRSCWAMPLITUDE	S10	D20	735.0	dimensionless
S10-D20-850.0	NIRSCWAMPLITUDE	S10	D20	850.0	dimensionless
S10-D21-735.0	NIRSCWAMPLITUDE	S10	D21	735.0	dimensionless
S10-D21-850.0	NIRSCWAMPLITUDE	S10	D21	850.0	dimensionless
S10-D22-735.0	NIRSCWAMPLITUDE	S10	D22	735.0	dimensionless
S10-D22-850.0	NIRSCWAMPLITUDE	S10	D22	850.0	dimensionless
S10-D23-735.0	NIRSCWAMPLITUDE	S10	D23	735.0	dimensionless
S10-D23-850.0	NIRSCWAMPLITUDE	S10	D23	850.0	dimensionless
S10-D24-735.0	NIRSCWAMPLITUDE	S10	D24	735.0	dimensionless
S10-D24-850.0	NIRSCWAMPLITUDE	S10	D24	850.0	dimensionless
S10-D25-735.0	NIRSCWAMPLITUDE	S10	D25	735.0	dimensionless
S10-D25-850.0	NIRSCWAMPLITUDE	S10	D25	850.0	dimensionless
S10-D26-735.0	NIRSCWAMPLITUDE	S10	D26	735.0	dimensionless
S10-D26-850.0	NIRSCWAMPLITUDE	S10	D26	850.0	dimensionless
S10-D27-735.0	NIRSCWAMPLITUDE	S10	D27	735.0	dimensionless
S10-D27-850.0	NIRSCWAMPLITUDE	S10	D27	850.0	dimensionless
S10-D28-735.0	NIRSCWAMPLITUDE	S10	D28	735.0	dimensionless
S10-D28-850.0	NIRSCWAMPLITUDE	S10	D28	850.0	dimensionless
S10-D29-735.0	NIRSCWAMPLITUDE	S10	D29	735.0	dimensionless
S10-D29-850.0	NIRSCWAMPLITUDE	S10	D29	850.0	dimensionless
S10-D30-735.0	NIRSCWAMPLITUDE	S10	D30	735.0	dimensionless
S10-D30-850.0	NIRSCWAMPLITUDE	S10	D30	850.0	dimensionless
S10-D31-735.0	NIRSCWAMPLITUDE	S10	D31	735.0	dimensionless
S10-D31-850.0	NIRSCWAMPLITUDE	S10	D31	850.0	dimensionless
S10-D32-735.0	NIRSCWAMPLITUDE	S10	D32	735.0	dimensionless
S10-D32-850.0	NIRSCWAMPLITUDE	S10	D32	850.0	dimensionless
S10-D33-735.0	NIRSCWAMPLITUDE	S10	D33	735.0	dimensionless
S10-D33-850.0	NIRSCWAMPLITUDE	S10	D33	850.0	dimensionless
S10-D34-735.0	NIRSCWAMPLITUDE	S10	D34	735.0	dimensionless
S10-D34-850.0	NIRSCWAMPLITUDE	S10	D34	850.0	dimensionless
S10-D35-735.0	NIRSCWAMPLITUDE	S10	D35	735.0	dimensionless
S10-D35-850.0	NIRSCWAMPLITUDE	S10	D35	850.0	dimensionless
S10-D36-735.0	NIRSCWAMPLITUDE	S10	D36	735.0	dimensionless
S10-D36-850.0	NIRSCWAMPLITUDE	S10	D36	850.0	dimensionless
S10-D37-735.0	NIRSCWAMPLITUDE	S10	D37	735.0	dimensionless
S10-D37-850.0	NIRSCWAMPLITUDE	S10	D37	850.0	dimensionless
S10-D38-735.0	NIRSCWAMPLITUDE	S10	D38	735.0	dimensionless
S10-D38-850.0	NIRSCWAMPLITUDE	S10	D38	850.0	dimensionless
S10-D39-735.0	NIRSCWAMPLITUDE	S10	D39	735.0	dimensionless
S10-D39-850.0	NIRSCWAMPLITUDE	S10	D39	850.0	dimensionless
S10-D40-735.0	NIRSCWAMPLITUDE	S10	D40	735.0	dimensionless
S10-D40-850.0	NIRSCWAMPLITUDE	S10	D40	850.0	dimensionless
S10-D41-735.0	NIRSCWAMPLITUDE	S10	D41	735.0	dimensionless
S10-D41-850.0	NIRSCWAMPLITUDE	S10	D41	850.0	dimensionless
S10-D42-735.0	NIRSCWAMPLITUDE	S10	D42	735.0	dimensionless
S10-D42-850.0	NIRSCWAMPLITUDE	S10	D42	850.0	dimensionless
S10-D43-735.0	NIRSCWAMPLITUDE	S10	D43	735.0	dimensionless
S10-D43-850.0	NIRSCWAMPLITUDE	S10	D43	850.0	dimensionless
S10-D44-735.0	NIRSCWAMPLITUDE	S10	D44	735.0	dimensionless
S10-D44-850.0	NIRSCWAMPLITUDE	S10	D44	850.0	dimensionless
S10-D45-735.0	NIRSCWAMPLITUDE	S10	D45	735.0	dimensionless
S10-D45-850.0	NIRSCWAMPLITUDE	S10	D45	850.0	dimensionless
S10-D46-735.0	NIRSCWAMPLITUDE	S10	D46	735.0	dimensionless
S10-D46-850.0	NIRSCWAMPLITUDE	S10	D46	850.0	dimensionless
S10-D47-735.0	NIRSCWAMPLITUDE	S10	D47	735.0	dimensionless
S10-D47-850.0	NIRSCWAMPLITUDE	S10	D47	850.0	dimensionless
S10-D48-735.0	NIRSCWAMPLITUDE	S10	D48	735.0	dimensionless
S10-D48-850.0	NIRSCWAMPLITUDE	S10	D48	850.0	dimensionless
S11-D01-735.0	NIRSCWAMPLITUDE	S11	D01	735.0	dimensionless
S11-D01-850.0	NIRSCWAMPLITUDE	S11	D01	850.0	dimensionless
S11-D02-735.0	NIRSCWAMPLITUDE	S11	D02	735.0	dimensionless
S11-D02-850.0	NIRSCWAMPLITUDE	S11	D02	850.0	dimensionless
S11-D03-735.0	NIRSCWAMPLITUDE	S11	D03	735.0	dimensionless
S11-D03-850.0	NIRSCWAMPLITUDE	S11	D03	850.0	dimensionless
S11-D04-735.0	NIRSCWAMPLITUDE	S11	D04	735.0	dimensionless
S11-D04-850.0	NIRSCWAMPLITUDE	S11	D04	850.0	dimensionless
S11-D05-735.0	NIRSCWAMPLITUDE	S11	D05	735.0	dimensionless
S11-D05-850.0	NIRSCWAMPLITUDE	S11	D05	850.0	dimensionless
S11-D06-735.0	NIRSCWAMPLITUDE	S11	D06	735.0	dimensionless
S11-D06-850.0	NIRSCWAMPLITUDE	S11	D06	850.0	dimensionless
S11-D07-735.0	NIRSCWAMPLITUDE	S11	D07	735.0	dimensionless
S11-D07-850.0	NIRSCWAMPLITUDE	S11	D07	850.0	dimensionless
S11-D08-735.0	NIRSCWAMPLITUDE	S11	D08	735.0	dimensionless
S11-D08-850.0	NIRSCWAMPLITUDE	S11	D08	850.0	dimensionless
S11-D09-735.0	NIRSCWAMPLITUDE	S11	D09	735.0	dimensionless
S11-D09-850.0	NIRSCWAMPLITUDE	S11	D09	850.0	dimensionless
S11-D10-735.0	NIRSCWAMPLITUDE	S11	D10	735.0	dimensionless
S11-D10-850.0	NIRSCWAMPLITUDE	S11	D10	850.0	dimensionless
S11-D11-735.0	NIRSCWAMPLITUDE	S11	D11	735.0	dimensionless
S11-D11-850.0	NIRSCWAMPLITUDE	S11	D11	850.0	dimensionless
S11-D12-735.0	NIRSCWAMPLITUDE	S11	D12	735.0	dimensionless
S11-D12-850.0	NIRSCWAMPLITUDE	S11	D12	850.0	dimensionless
S11-D13-735.0	NIRSCWAMPLITUDE	S11	D13	735.0	dimensionless
S11-D13-850.0	NIRSCWAMPLITUDE	S11	D13	850.0	dimensionless
S11-D14-735.0	NIRSCWAMPLITUDE	S11	D14	735.0	dimensionless
S11-D14-850.0	NIRSCWAMPLITUDE	S11	D14	850.0	dimensionless
S11-D15-735.0	NIRSCWAMPLITUDE	S11	D15	735.0	dimensionless
S11-D15-850.0	NIRSCWAMPLITUDE	S11	D15	850.0	dimensionless
S11-D16-735.0	NIRSCWAMPLITUDE	S11	D16	735.0	dimensionless
S11-D16-850.0	NIRSCWAMPLITUDE	S11	D16	850.0	dimensionless
S11-D17-735.0	NIRSCWAMPLITUDE	S11	D17	735.0	dimensionless
S11-D17-850.0	NIRSCWAMPLITUDE	S11	D17	850.0	dimensionless
S11-D18-735.0	NIRSCWAMPLITUDE	S11	D18	735.0	dimensionless
S11-D18-850.0	NIRSCWAMPLITUDE	S11	D18	850.0	dimensionless
S11-D19-735.0	NIRSCWAMPLITUDE	S11	D19	735.0	dimensionless
S11-D19-850.0	NIRSCWAMPLITUDE	S11	D19	850.0	dimensionless
S11-D20-735.0	NIRSCWAMPLITUDE	S11	D20	735.0	dimensionless
S11-D20-850.0	NIRSCWAMPLITUDE	S11	D20	850.0	dimensionless
S11-D21-735.0	NIRSCWAMPLITUDE	S11	D21	735.0	dimensionless
S11-D21-850.0	NIRSCWAMPLITUDE	S11	D21	850.0	dimensionless
S11-D22-735.0	NIRSCWAMPLITUDE	S11	D22	735.0	dimensionless
S11-D22-850.0	NIRSCWAMPLITUDE	S11	D22	850.0	dimensionless
S11-D23-735.0	NIRSCWAMPLITUDE	S11	D23	735.0	dimensionless
S11-D23-850.0	NIRSCWAMPLITUDE	S11	D23	850.0	dimensionless
S11-D24-735.0	NIRSCWAMPLITUDE	S11	D24	735.0	dimensionless
S11-D24-850.0	NIRSCWAMPLITUDE	S11	D24	850.0	dimensionless
S11-D25-735.0	NIRSCWAMPLITUDE	S11	D25	735.0	dimensionless
S11-D25-850.0	NIRSCWAMPLITUDE	S11	D25	850.0	dimensionless
S11-D26-735.0	NIRSCWAMPLITUDE	S11	D26	735.0	dimensionless
S11-D26-850.0	NIRSCWAMPLITUDE	S11	D26	850.0	dimensionless
S11-D27-735.0	NIRSCWAMPLITUDE	S11	D27	735.0	dimensionless
S11-D27-850.0	NIRSCWAMPLITUDE	S11	D27	850.0	dimensionless
S11-D28-735.0	NIRSCWAMPLITUDE	S11	D28	735.0	dimensionless
S11-D28-850.0	NIRSCWAMPLITUDE	S11	D28	850.0	dimensionless
S11-D29-735.0	NIRSCWAMPLITUDE	S11	D29	735.0	dimensionless
S11-D29-850.0	NIRSCWAMPLITUDE	S11	D29	850.0	dimensionless
S11-D30-735.0	NIRSCWAMPLITUDE	S11	D30	735.0	dimensionless
S11-D30-850.0	NIRSCWAMPLITUDE	S11	D30	850.0	dimensionless
S11-D31-735.0	NIRSCWAMPLITUDE	S11	D31	735.0	dimensionless
S11-D31-850.0	NIRSCWAMPLITUDE	S11	D31	850.0	dimensionless
S11-D32-735.0	NIRSCWAMPLITUDE	S11	D32	735.0	dimensionless
S11-D32-850.0	NIRSCWAMPLITUDE	S11	D32	850.0	dimensionless
S11-D33-735.0	NIRSCWAMPLITUDE	S11	D33	735.0	dimensionless
S11-D33-850.0	NIRSCWAMPLITUDE	S11	D33	850.0	dimensionless
S11-D34-735.0	NIRSCWAMPLITUDE	S11	D34	735.0	dimensionless
S11-D34-850.0	NIRSCWAMPLITUDE	S11	D34	850.0	dimensionless
S11-D35-735.0	NIRSCWAMPLITUDE	S11	D35	735.0	dimensionless
S11-D35-850.0	NIRSCWAMPLITUDE	S11	D35	850.0	dimensionless
S11-D36-735.0	NIRSCWAMPLITUDE	S11	D36	735.0	dimensionless
S11-D36-850.0	NIRSCWAMPLITUDE	S11	D36	850.0	dimensionless
S11-D37-735.0	NIRSCWAMPLITUDE	S11	D37	735.0	dimensionless
S11-D37-850.0	NIRSCWAMPLITUDE	S11	D37	850.0	dimensionless
S11-D38-735.0	NIRSCWAMPLITUDE	S11	D38	735.0	dimensionless
S11-D38-850.0	NIRSCWAMPLITUDE	S11	D38	850.0	dimensionless
S11-D39-735.0	NIRSCWAMPLITUDE	S11	D39	735.0	dimensionless
S11-D39-850.0	NIRSCWAMPLITUDE	S11	D39	850.0	dimensionless
S11-D40-735.0	NIRSCWAMPLITUDE	S11	D40	735.0	dimensionless
S11-D40-850.0	NIRSCWAMPLITUDE	S11	D40	850.0	dimensionless
S11-D41-735.0	NIRSCWAMPLITUDE	S11	D41	735.0	dimensionless
S11-D41-850.0	NIRSCWAMPLITUDE	S11	D41	850.0	dimensionless
S11-D42-735.0	NIRSCWAMPLITUDE	S11	D42	735.0	dimensionless
S11-D42-850.0	NIRSCWAMPLITUDE	S11	D42	850.0	dimensionless
S11-D43-735.0	NIRSCWAMPLITUDE	S11	D43	735.0	dimensionless
S11-D43-850.0	NIRSCWAMPLITUDE	S11	D43	850.0	dimensionless
S11-D44-735.0	NIRSCWAMPLITUDE	S11	D44	735.0	dimensionless
S11-D44-850.0	NIRSCWAMPLITUDE	S11	D44	850.0	dimensionless
S11-D45-735.0	NIRSCWAMPLITUDE	S11	D45	735.0	dimensionless
S11-D45-850.0	NIRSCWAMPLITUDE	S11	D45	850.0	dimensionless
S11-D46-735.0	NIRSCWAMPLITUDE	S11	D46	735.0	dimensionless
S11-D46-850.0	NIRSCWAMPLITUDE	S11	D46	850.0	dimensionless
S11-D47-735.0	NIRSCWAMPLITUDE	S11	D47	735.0	dimensionless
S11-D47-850.0	NIRSCWAMPLITUDE	S11	D47	850.0	dimensionless
S11-D48-735.0	NIRSCWAMPLITUDE	S11	D48	735.0	dimensionless
S11-D48-850.0	NIRSCWAMPLITUDE	S11	D48	850.0	dimensionless
S12-D01-735.0	NIRSCWAMPLITUDE	S12	D01	735.0	dimensionless
S12-D01-850.0	NIRSCWAMPLITUDE	S12	D01	850.0	dimensionless
S12-D02-735.0	NIRSCWAMPLITUDE	S12	D02	735.0	dimensionless
S12-D02-850.0	NIRSCWAMPLITUDE	S12	D02	850.0	dimensionless
S12-D03-735.0	NIRSCWAMPLITUDE	S12	D03	735.0	dimensionless
S12-D03-850.0	NIRSCWAMPLITUDE	S12	D03	850.0	dimensionless
S12-D04-735.0	NIRSCWAMPLITUDE	S12	D04	735.0	dimensionless
S12-D04-850.0	NIRSCWAMPLITUDE	S12	D04	850.0	dimensionless
S12-D05-735.0	NIRSCWAMPLITUDE	S12	D05	735.0	dimensionless
S12-D05-850.0	NIRSCWAMPLITUDE	S12	D05	850.0	dimensionless
S12-D06-735.0	NIRSCWAMPLITUDE	S12	D06	735.0	dimensionless
S12-D06-850.0	NIRSCWAMPLITUDE	S12	D06	850.0	dimensionless
S12-D07-735.0	NIRSCWAMPLITUDE	S12	D07	735.0	dimensionless
S12-D07-850.0	NIRSCWAMPLITUDE	S12	D07	850.0	dimensionless
S12-D08-735.0	NIRSCWAMPLITUDE	S12	D08	735.0	dimensionless
S12-D08-850.0	NIRSCWAMPLITUDE	S12	D08	850.0	dimensionless
S12-D09-735.0	NIRSCWAMPLITUDE	S12	D09	735.0	dimensionless
S12-D09-850.0	NIRSCWAMPLITUDE	S12	D09	850.0	dimensionless
S12-D10-735.0	NIRSCWAMPLITUDE	S12	D10	735.0	dimensionless
S12-D10-850.0	NIRSCWAMPLITUDE	S12	D10	850.0	dimensionless
S12-D11-735.0	NIRSCWAMPLITUDE	S12	D11	735.0	dimensionless
S12-D11-850.0	NIRSCWAMPLITUDE	S12	D11	850.0	dimensionless
S12-D12-735.0	NIRSCWAMPLITUDE	S12	D12	735.0	dimensionless
S12-D12-850.0	NIRSCWAMPLITUDE	S12	D12	850.0	dimensionless
S12-D13-735.0	NIRSCWAMPLITUDE	S12	D13	735.0	dimensionless
S12-D13-850.0	NIRSCWAMPLITUDE	S12	D13	850.0	dimensionless
S12-D14-735.0	NIRSCWAMPLITUDE	S12	D14	735.0	dimensionless
S12-D14-850.0	NIRSCWAMPLITUDE	S12	D14	850.0	dimensionless
S12-D15-735.0	NIRSCWAMPLITUDE	S12	D15	735.0	dimensionless
S12-D15-850.0	NIRSCWAMPLITUDE	S12	D15	850.0	dimensionless
S12-D16-735.0	NIRSCWAMPLITUDE	S12	D16	735.0	dimensionless
S12-D16-850.0	NIRSCWAMPLITUDE	S12	D16	850.0	dimensionless
S12-D17-735.0	NIRSCWAMPLITUDE	S12	D17	735.0	dimensionless
S12-D17-850.0	NIRSCWAMPLITUDE	S12	D17	850.0	dimensionless
S12-D18-735.0	NIRSCWAMPLITUDE	S12	D18	735.0	dimensionless
S12-D18-850.0	NIRSCWAMPLITUDE	S12	D18	850.0	dimensionless
S12-D19-735.0	NIRSCWAMPLITUDE	S12	D19	735.0	dimensionless
S12-D19-850.0	NIRSCWAMPLITUDE	S12	D19	850.0	dimensionless
S12-D20-735.0	NIRSCWAMPLITUDE	S12	D20	735.0	dimensionless
S12-D20-850.0	NIRSCWAMPLITUDE	S12	D20	850.0	dimensionless
S12-D21-735.0	NIRSCWAMPLITUDE	S12	D21	735.0	dimensionless
S12-D21-850.0	NIRSCWAMPLITUDE	S12	D21	850.0	dimensionless
S12-D22-735.0	NIRSCWAMPLITUDE	S12	D22	735.0	dimensionless
S12-D22-850.0	NIRSCWAMPLITUDE	S12	D22	850.0	dimensionless
S12-D23-735.0	NIRSCWAMPLITUDE	S12	D23	735.0	dimensionless
S12-D23-850.0	NIRSCWAMPLITUDE	S12	D23	850.0	dimensionless
S12-D24-735.0	NIRSCWAMPLITUDE	S12	D24	735.0	dimensionless
S12-D24-850.0	NIRSCWAMPLITUDE	S12	D24	850.0	dimensionless
S12-D25-735.0	NIRSCWAMPLITUDE	S12	D25	735.0	dimensionless
S12-D25-850.0	NIRSCWAMPLITUDE	S12	D25	850.0	dimensionless
S12-D26-735.0	NIRSCWAMPLITUDE	S12	D26	735.0	dimensionless
S12-D26-850.0	NIRSCWAMPLITUDE	S12	D26	850.0	dimensionless
S12-D27-735.0	NIRSCWAMPLITUDE	S12	D27	735.0	dimensionless
S12-D27-850.0	NIRSCWAMPLITUDE	S12	D27	850.0	dimensionless
S12-D28-735.0	NIRSCWAMPLITUDE	S12	D28	735.0	dimensionless
S12-D28-850.0	NIRSCWAMPLITUDE	S12	D28	850.0	dimensionless
S12-D29-735.0	NIRSCWAMPLITUDE	S12	D29	735.0	dimensionless
S12-D29-850.0	NIRSCWAMPLITUDE	S12	D29	850.0	dimensionless
S12-D30-735.0	NIRSCWAMPLITUDE	S12	D30	735.0	dimensionless
S12-D30-850.0	NIRSCWAMPLITUDE	S12	D30	850.0	dimensionless
S12-D31-735.0	NIRSCWAMPLITUDE	S12	D31	735.0	dimensionless
S12-D31-850.0	NIRSCWAMPLITUDE	S12	D31	850.0	dimensionless
S12-D32-735.0	NIRSCWAMPLITUDE	S12	D32	735.0	dimensionless
S12-D32-850.0	NIRSCWAMPLITUDE	S12	D32	850.0	dimensionless
S12-D33-735.0	NIRSCWAMPLITUDE	S12	D33	735.0	dimensionless
S12-D33-850.0	NIRSCWAMPLITUDE	S12	D33	850.0	dimensionless
S12-D34-735.0	NIRSCWAMPLITUDE	S12	D34	735.0	dimensionless
S12-D34-850.0	NIRSCWAMPLITUDE	S12	D34	850.0	dimensionless
S12-D35-735.0	NIRSCWAMPLITUDE	S12	D35	735.0	dimensionless
S12-D35-850.0	NIRSCWAMPLITUDE	S12	D35	850.0	dimensionless
S12-D36-735.0	NIRSCWAMPLITUDE	S12	D36	735.0	dimensionless
S12-D36-850.0	NIRSCWAMPLITUDE	S12	D36	850.0	dimensionless
S12-D37-735.0	NIRSCWAMPLITUDE	S12	D37	735.0	dimensionless
S12-D37-850.0	NIRSCWAMPLITUDE	S12	D37	850.0	dimensionless
S12-D38-735.0	NIRSCWAMPLITUDE	S12	D38	735.0	dimensionless
S12-D38-850.0	NIRSCWAMPLITUDE	S12	D38	850.0	dimensionless
S12-D39-735.0	NIRSCWAMPLITUDE	S12	D39	735.0	dimensionless
S12-D39-850.0	NIRSCWAMPLITUDE	S12	D39	850.0	dimensionless
S12-D40-735.0	NIRSCWAMPLITUDE	S12	D40	735.0	dimensionless
S12-D40-850.0	NIRSCWAMPLITUDE	S12	D40	850.0	dimensionless
S12-D41-735.0	NIRSCWAMPLITUDE	S12	D41	735.0	dimensionless
S12-D41-850.0	NIRSCWAMPLITUDE	S12	D41	850.0	dimensionless
S12-D42-735.0	NIRSCWAMPLITUDE	S12	D42	735.0	dimensionless
S12-D42-850.0	NIRSCWAMPLITUDE	S12	D42	850.0	dimensionless
S12-D43-735.0	NIRSCWAMPLITUDE	S12	D43	735.0	dimensionless
